epoch,loss_media_train,loss_val, lr
0,13.004918,9.573623,0.0010000000474974513
1,10.078878,9.301638,0.0010000000474974513
2,9.756811,9.304739,0.0010000000474974513
3,10.131278,9.300023,0.0010000000474974513
4,9.989316,9.299739,0.0010000000474974513
5,10.193271,9.301995,0.0010000000474974513
6,9.587431,9.299927,0.0010000000474974513
7,9.483605,9.300221,0.0010000000474974513
8,9.543941,9.299800,0.0010000000474974513
9,9.111837,9.299767,0.0010000000474974513
10,10.348641,9.301968,0.0010000000474974513
11,9.412288,9.300189,0.0010000000474974513
12,10.274212,9.300864,0.0010000000474974513
13,9.477234,9.300053,0.0010000000474974513
14,9.133081,9.299747,0.0010000000474974513
15,9.855149,9.301336,0.0005000000237487257
16,9.172422,9.299745,0.0005000000237487257
17,9.983397,9.299740,0.0005000000237487257
18,9.722437,9.300451,0.0005000000237487257
19,10.108450,9.299883,0.0005000000237487257
20,9.973335,9.299922,0.0005000000237487257
21,10.177725,9.300208,0.0005000000237487257
22,9.562868,9.299770,0.0005000000237487257
23,9.467374,9.299788,0.0005000000237487257
24,9.527369,9.299728,0.0005000000237487257
25,9.089807,9.299777,0.0002500000118743628
26,10.321574,9.299880,0.0002500000118743628
27,9.381654,9.299799,0.0002500000118743628
28,10.246619,9.299997,0.0002500000118743628
29,9.460046,9.299903,0.0002500000118743628
30,9.110285,9.299949,0.0002500000118743628
31,9.845889,9.299798,0.0002500000118743628
32,9.155165,9.299738,0.0002500000118743628
33,9.975059,9.299739,0.0002500000118743628
34,9.714392,9.299911,0.0002500000118743628
35,10.095442,9.299872,0.0001250000059371814
36,9.961465,9.299927,0.0001250000059371814
37,10.166113,9.299778,0.0001250000059371814
38,9.543002,9.299801,0.0001250000059371814
39,9.455838,9.299758,0.0001250000059371814
40,9.515702,9.295358,0.0001250000059371814
41,8.777071,8.489844,0.0001250000059371814
42,9.351994,8.127551,0.0001250000059371814
43,7.726509,7.155745,0.0001250000059371814
44,7.696610,7.260227,0.0001250000059371814
45,6.450452,6.133977,0.0001250000059371814
46,5.716550,6.029048,0.0001250000059371814
47,5.900320,5.452276,0.0001250000059371814
48,5.892726,5.946344,0.0001250000059371814
49,5.534252,5.627201,0.0001250000059371814
50,4.994851,4.626990,0.0001250000059371814
51,5.029481,4.334575,0.0001250000059371814
52,4.522481,4.188425,0.0001250000059371814
53,4.609822,4.060848,0.0001250000059371814
54,4.112938,4.311697,0.0001250000059371814
55,3.888546,4.223589,0.0001250000059371814
56,3.779542,3.976413,0.0001250000059371814
57,3.460421,3.808806,0.0001250000059371814
58,3.995513,4.320629,0.0001250000059371814
59,3.353922,3.767831,0.0001250000059371814
60,3.803204,4.615413,0.0001250000059371814
61,3.320053,4.250216,0.0001250000059371814
62,3.391327,4.166635,0.0001250000059371814
63,3.500619,3.550155,0.0001250000059371814
64,3.521571,3.317210,0.0001250000059371814
65,3.351298,3.591750,0.0001250000059371814
66,3.125673,4.337863,0.0001250000059371814
67,3.649811,3.473167,0.0001250000059371814
68,3.184394,3.987120,0.0001250000059371814
69,3.308216,3.436855,0.0001250000059371814
70,2.921627,2.936506,0.0001250000059371814
71,2.688283,3.591583,0.0001250000059371814
72,2.917973,3.168555,0.0001250000059371814
73,2.310556,2.881342,0.0001250000059371814
74,3.092855,3.734293,0.0001250000059371814
75,2.462566,2.948306,0.0001250000059371814
76,2.945923,2.819637,0.0001250000059371814
77,2.624969,2.826081,0.0001250000059371814
78,2.594758,2.643334,0.0001250000059371814
79,2.772949,2.780760,0.0001250000059371814
80,2.989337,3.105071,0.0001250000059371814
81,2.726816,2.726957,0.0001250000059371814
82,2.820021,2.391768,0.0001250000059371814
83,2.539734,2.578662,0.0001250000059371814
84,2.767818,2.797069,0.0001250000059371814
85,2.380499,2.990206,0.0001250000059371814
86,2.548233,2.615330,0.0001250000059371814
87,2.323418,2.421793,0.0001250000059371814
88,2.420200,3.108961,0.0001250000059371814
89,2.177305,2.849343,0.0001250000059371814
90,2.748534,2.659440,0.0001250000059371814
91,2.156454,2.784039,0.0001250000059371814
92,2.885105,2.393813,0.0001250000059371814
93,2.129980,2.314997,6.25000029685907e-05
94,2.264748,2.272239,6.25000029685907e-05
95,2.334953,2.545807,6.25000029685907e-05
96,2.434774,2.808033,6.25000029685907e-05
97,2.283898,2.757159,6.25000029685907e-05
98,2.520331,2.376095,6.25000029685907e-05
99,2.284956,2.325920,6.25000029685907e-05
100,2.398511,3.195745,6.25000029685907e-05
101,2.298597,2.476076,6.25000029685907e-05
102,2.240528,2.336109,6.25000029685907e-05
103,1.933223,2.601360,6.25000029685907e-05
104,2.448895,2.576554,6.25000029685907e-05
105,1.783357,2.397737,3.125000148429535e-05
106,2.555321,2.196557,3.125000148429535e-05
107,1.890289,2.217676,3.125000148429535e-05
108,2.495568,2.080442,3.125000148429535e-05
109,1.885722,2.145412,3.125000148429535e-05
110,2.132557,2.102118,3.125000148429535e-05
111,2.116297,2.163772,3.125000148429535e-05
112,2.165171,2.191618,3.125000148429535e-05
113,2.073270,2.341330,3.125000148429535e-05
114,2.441002,2.029038,3.125000148429535e-05
115,2.170773,2.258246,3.125000148429535e-05
116,2.507408,2.274087,3.125000148429535e-05
117,2.087995,2.324031,3.125000148429535e-05
118,2.349512,2.087749,3.125000148429535e-05
119,1.883492,2.278217,3.125000148429535e-05
120,2.334501,2.115423,3.125000148429535e-05
121,1.668090,2.212623,3.125000148429535e-05
122,2.312116,2.037868,3.125000148429535e-05
123,1.723926,2.103635,3.125000148429535e-05
124,2.288469,1.961862,3.125000148429535e-05
125,1.760716,2.031708,3.125000148429535e-05
126,2.049616,2.042700,3.125000148429535e-05
127,1.920217,2.185699,3.125000148429535e-05
128,2.004395,2.258007,3.125000148429535e-05
129,2.041156,2.432089,3.125000148429535e-05
130,2.411565,1.949356,3.125000148429535e-05
131,2.055951,2.088440,3.125000148429535e-05
132,2.271024,2.155560,3.125000148429535e-05
133,2.015680,2.130914,3.125000148429535e-05
134,2.110340,2.049089,3.125000148429535e-05
135,1.846685,2.212488,3.125000148429535e-05
136,2.259061,2.061196,3.125000148429535e-05
137,1.555706,2.207596,3.125000148429535e-05
138,2.254723,1.928554,3.125000148429535e-05
139,1.599071,2.031278,3.125000148429535e-05
140,2.186841,1.907626,3.125000148429535e-05
141,1.680885,1.941088,3.125000148429535e-05
142,1.980148,2.014928,3.125000148429535e-05
143,1.825935,2.039204,3.125000148429535e-05
144,1.863720,2.158601,3.125000148429535e-05
145,1.970440,2.215064,3.125000148429535e-05
146,2.290633,1.875925,3.125000148429535e-05
147,2.012178,1.972629,3.125000148429535e-05
148,2.195656,2.211818,3.125000148429535e-05
149,2.001105,2.040727,3.125000148429535e-05
150,1.983195,2.028747,3.125000148429535e-05
151,1.791278,2.044615,3.125000148429535e-05
152,1.972485,2.191527,3.125000148429535e-05
153,1.497717,2.098690,3.125000148429535e-05
154,2.166575,1.841180,3.125000148429535e-05
155,1.506397,1.911235,3.125000148429535e-05
156,2.189041,1.860262,3.125000148429535e-05
157,1.609220,1.846944,3.125000148429535e-05
158,1.903344,1.930913,3.125000148429535e-05
159,1.767695,1.893396,3.125000148429535e-05
160,1.819144,1.992761,3.125000148429535e-05
161,1.828204,2.063682,3.125000148429535e-05
162,2.206761,1.864878,3.125000148429535e-05
163,2.006657,1.994024,3.125000148429535e-05
164,2.137224,1.962748,3.125000148429535e-05
165,1.985408,1.956525,1.5625000742147677e-05
166,1.990536,1.911130,1.5625000742147677e-05
167,1.776638,1.926764,1.5625000742147677e-05
168,1.970348,1.891233,1.5625000742147677e-05
169,1.428678,1.930944,1.5625000742147677e-05
170,2.033323,1.814451,1.5625000742147677e-05
171,1.453736,1.844753,1.5625000742147677e-05
172,2.015966,1.768122,1.5625000742147677e-05
173,1.508264,1.811555,1.5625000742147677e-05
174,1.810635,1.844953,1.5625000742147677e-05
175,1.692977,1.869738,1.5625000742147677e-05
176,1.729039,1.896266,1.5625000742147677e-05
177,1.768092,1.962100,1.5625000742147677e-05
178,2.121286,1.796123,1.5625000742147677e-05
179,2.009430,1.880832,1.5625000742147677e-05
180,2.090894,1.842805,1.5625000742147677e-05
181,1.965013,1.846298,1.5625000742147677e-05
182,1.859306,1.837793,1.5625000742147677e-05
183,1.781554,1.818322,7.812500371073838e-06
184,1.885105,1.778055,7.812500371073838e-06
185,1.394556,1.811147,7.812500371073838e-06
186,2.011509,1.729295,7.812500371073838e-06
187,1.413406,1.752653,7.812500371073838e-06
188,1.921864,1.708528,7.812500371073838e-06
189,1.489784,1.771626,7.812500371073838e-06
190,1.781352,1.748175,7.812500371073838e-06
191,1.670682,1.814106,7.812500371073838e-06
192,1.671393,1.826512,7.812500371073838e-06
193,1.772319,1.889565,7.812500371073838e-06
194,2.049440,1.727298,7.812500371073838e-06
195,2.001542,1.764248,7.812500371073838e-06
196,2.002005,1.757869,7.812500371073838e-06
197,1.985966,1.759650,7.812500371073838e-06
198,1.810792,1.711489,7.812500371073838e-06
199,1.788643,1.726970,3.906250185536919e-06
200,1.781735,1.711194,3.906250185536919e-06
201,1.393056,1.730449,3.906250185536919e-06
202,1.976210,1.691977,3.906250185536919e-06
203,1.402207,1.717694,3.906250185536919e-06
204,1.882502,1.683881,3.906250185536919e-06
205,1.482273,1.742801,3.906250185536919e-06
206,1.748674,1.696864,3.906250185536919e-06
207,1.658487,1.799655,3.906250185536919e-06
208,1.673715,1.754321,3.906250185536919e-06
209,1.780664,1.836555,3.906250185536919e-06
210,2.008712,1.683125,3.906250185536919e-06
211,2.027976,1.690830,3.906250185536919e-06
212,1.948431,1.675325,3.906250185536919e-06
213,1.996078,1.712540,3.906250185536919e-06
214,1.773544,1.670424,3.906250185536919e-06
215,1.783260,1.696690,3.906250185536919e-06
216,1.744738,1.685571,3.906250185536919e-06
217,1.378143,1.708681,3.906250185536919e-06
218,1.931011,1.671046,3.906250185536919e-06
219,1.384922,1.696568,3.906250185536919e-06
220,1.854079,1.664236,3.906250185536919e-06
221,1.464981,1.722362,3.906250185536919e-06
222,1.721862,1.677436,3.906250185536919e-06
223,1.646693,1.779333,3.906250185536919e-06
224,1.644263,1.740559,3.906250185536919e-06
225,1.760201,1.803913,3.906250185536919e-06
226,1.969196,1.667488,3.906250185536919e-06
227,2.018501,1.677774,3.906250185536919e-06
228,1.920990,1.661111,3.906250185536919e-06
229,1.989493,1.697471,3.906250185536919e-06
230,1.742461,1.657309,3.906250185536919e-06
231,1.773533,1.683710,3.906250185536919e-06
232,1.718446,1.671006,3.906250185536919e-06
233,1.363633,1.695329,3.906250185536919e-06
234,1.896758,1.658080,3.906250185536919e-06
235,1.369384,1.682740,3.906250185536919e-06
236,1.827659,1.651855,3.906250185536919e-06
237,1.447520,1.713595,3.906250185536919e-06
238,1.704203,1.662900,3.906250185536919e-06
239,1.637260,1.769639,3.906250185536919e-06
240,1.625681,1.726184,3.906250185536919e-06
241,1.735299,1.790478,3.906250185536919e-06
242,1.951629,1.651216,3.906250185536919e-06
243,2.012711,1.665034,3.906250185536919e-06
244,1.895694,1.649079,3.906250185536919e-06
245,1.983924,1.677651,3.906250185536919e-06
246,1.720566,1.643549,3.906250185536919e-06
247,1.763271,1.670825,3.906250185536919e-06
248,1.693164,1.666883,3.906250185536919e-06
249,1.352093,1.685804,3.906250185536919e-06
250,1.869396,1.645676,3.906250185536919e-06
251,1.356422,1.670928,3.906250185536919e-06
252,1.805496,1.639140,3.906250185536919e-06
253,1.435980,1.701601,3.906250185536919e-06
254,1.685385,1.649453,3.906250185536919e-06
255,1.625738,1.750727,3.906250185536919e-06
256,1.599197,1.712971,3.906250185536919e-06
257,1.720381,1.769139,3.906250185536919e-06
258,1.927861,1.639665,3.906250185536919e-06
259,2.006485,1.653953,3.906250185536919e-06
260,1.877746,1.634869,3.906250185536919e-06
261,1.976968,1.660085,3.906250185536919e-06
262,1.699691,1.631971,3.906250185536919e-06
263,1.756031,1.655737,3.906250185536919e-06
264,1.673244,1.656295,3.906250185536919e-06
265,1.339283,1.677092,3.906250185536919e-06
266,1.849644,1.632403,3.906250185536919e-06
267,1.344105,1.658889,3.906250185536919e-06
268,1.791110,1.626314,3.906250185536919e-06
269,1.425651,1.689793,3.906250185536919e-06
270,1.671641,1.635530,3.906250185536919e-06
271,1.617987,1.738907,3.906250185536919e-06
272,1.577774,1.702897,3.906250185536919e-06
273,1.705811,1.763564,3.906250185536919e-06
274,1.916530,1.627356,3.906250185536919e-06
275,1.996865,1.643501,3.906250185536919e-06
276,1.862192,1.622509,3.906250185536919e-06
277,1.968996,1.645342,3.906250185536919e-06
278,1.682046,1.619994,3.906250185536919e-06
279,1.749540,1.638871,3.906250185536919e-06
280,1.653088,1.643128,3.906250185536919e-06
281,1.327480,1.664400,3.906250185536919e-06
282,1.836783,1.619474,3.906250185536919e-06
283,1.333954,1.642003,3.906250185536919e-06
284,1.773009,1.612784,3.906250185536919e-06
285,1.412903,1.667902,3.906250185536919e-06
286,1.655997,1.623556,3.906250185536919e-06
287,1.608385,1.724829,3.906250185536919e-06
288,1.555493,1.691354,3.906250185536919e-06
289,1.693916,1.752831,3.906250185536919e-06
290,1.901746,1.617002,3.906250185536919e-06
291,1.992046,1.630775,3.906250185536919e-06
292,1.841646,1.613232,3.906250185536919e-06
293,1.961628,1.630156,3.906250185536919e-06
294,1.666064,1.609390,3.906250185536919e-06
295,1.742612,1.628773,3.906250185536919e-06
296,1.638733,1.631828,3.906250185536919e-06
297,1.314108,1.656319,3.906250185536919e-06
298,1.813471,1.607896,3.906250185536919e-06
299,1.321157,1.632809,3.906250185536919e-06
300,1.758550,1.601166,3.906250185536919e-06
301,1.401885,1.643789,3.906250185536919e-06
302,1.643318,1.612564,3.906250185536919e-06
303,1.600060,1.716410,3.906250185536919e-06
304,1.537889,1.676244,3.906250185536919e-06
305,1.682764,1.733894,3.906250185536919e-06
306,1.883659,1.605667,3.906250185536919e-06
307,1.984816,1.620329,3.906250185536919e-06
308,1.822561,1.597954,3.906250185536919e-06
309,1.953095,1.613158,3.906250185536919e-06
310,1.649074,1.596460,3.906250185536919e-06
311,1.734036,1.612057,3.906250185536919e-06
312,1.617061,1.619274,3.906250185536919e-06
313,1.300198,1.643359,3.906250185536919e-06
314,1.796429,1.595871,3.906250185536919e-06
315,1.310435,1.621192,3.906250185536919e-06
316,1.742527,1.589359,3.906250185536919e-06
317,1.389810,1.633026,3.906250185536919e-06
318,1.630363,1.599631,3.906250185536919e-06
319,1.590923,1.699434,3.906250185536919e-06
320,1.516607,1.659005,3.906250185536919e-06
321,1.671393,1.714204,3.906250185536919e-06
322,1.863370,1.594580,3.906250185536919e-06
323,1.975498,1.610982,3.906250185536919e-06
324,1.805190,1.592986,3.906250185536919e-06
325,1.944166,1.600428,3.906250185536919e-06
326,1.632392,1.585741,3.906250185536919e-06
327,1.727451,1.604927,3.906250185536919e-06
328,1.605453,1.609970,3.906250185536919e-06
329,1.290401,1.633072,3.906250185536919e-06
330,1.775956,1.583428,3.906250185536919e-06
331,1.301485,1.607412,3.906250185536919e-06
332,1.728403,1.578270,3.906250185536919e-06
333,1.379417,1.623579,3.906250185536919e-06
334,1.617570,1.588361,3.906250185536919e-06
335,1.584373,1.684061,3.906250185536919e-06
336,1.497469,1.645556,3.906250185536919e-06
337,1.658233,1.703022,3.906250185536919e-06
338,1.848328,1.583312,3.906250185536919e-06
339,1.969775,1.599651,3.906250185536919e-06
340,1.785175,1.579300,3.906250185536919e-06
341,1.936299,1.588601,3.906250185536919e-06
342,1.619350,1.575199,3.906250185536919e-06
343,1.721167,1.593093,3.906250185536919e-06
344,1.589946,1.602184,3.906250185536919e-06
345,1.280634,1.621729,3.906250185536919e-06
346,1.754592,1.573757,3.906250185536919e-06
347,1.291055,1.594501,3.906250185536919e-06
348,1.712979,1.567416,3.906250185536919e-06
349,1.367285,1.612869,3.906250185536919e-06
350,1.603018,1.577685,3.906250185536919e-06
351,1.575497,1.667860,3.906250185536919e-06
352,1.477696,1.632388,3.906250185536919e-06
353,1.644703,1.680267,3.906250185536919e-06
354,1.823936,1.571526,3.906250185536919e-06
355,1.962406,1.590023,3.906250185536919e-06
356,1.771237,1.568070,3.906250185536919e-06
357,1.926710,1.577309,3.906250185536919e-06
358,1.604755,1.564348,3.906250185536919e-06
359,1.714264,1.581875,3.906250185536919e-06
360,1.573738,1.595287,3.906250185536919e-06
361,1.273239,1.613387,3.906250185536919e-06
362,1.738854,1.563688,3.906250185536919e-06
363,1.282163,1.581379,3.906250185536919e-06
364,1.699836,1.556755,3.906250185536919e-06
365,1.357438,1.598142,3.906250185536919e-06
366,1.588939,1.566240,3.906250185536919e-06
367,1.571675,1.656153,3.906250185536919e-06
368,1.460637,1.624414,3.906250185536919e-06
369,1.636854,1.668586,3.906250185536919e-06
370,1.807622,1.561981,3.906250185536919e-06
371,1.955965,1.580868,3.906250185536919e-06
372,1.755557,1.558877,3.906250185536919e-06
373,1.920066,1.567588,3.906250185536919e-06
374,1.592169,1.556264,3.906250185536919e-06
375,1.710431,1.572356,3.906250185536919e-06
376,1.559786,1.581777,3.906250185536919e-06
377,1.262889,1.607843,3.906250185536919e-06
378,1.718016,1.553981,3.906250185536919e-06
379,1.273708,1.571655,3.906250185536919e-06
380,1.693047,1.547363,3.906250185536919e-06
381,1.349314,1.587106,3.906250185536919e-06
382,1.576676,1.557578,3.906250185536919e-06
383,1.565202,1.644672,3.906250185536919e-06
384,1.445735,1.611348,3.906250185536919e-06
385,1.626538,1.662184,3.906250185536919e-06
386,1.795234,1.552153,3.906250185536919e-06
387,1.951779,1.574048,3.906250185536919e-06
388,1.738204,1.553385,3.906250185536919e-06
389,1.911980,1.557374,3.906250185536919e-06
390,1.579654,1.547626,3.906250185536919e-06
391,1.715429,1.560406,1.9531250927684596e-06
392,1.553703,1.572126,1.9531250927684596e-06
393,1.272237,1.567734,1.9531250927684596e-06
394,1.719296,1.543357,1.9531250927684596e-06
395,1.266123,1.554374,1.9531250927684596e-06
396,1.677892,1.534858,1.9531250927684596e-06
397,1.341689,1.569706,1.9531250927684596e-06
398,1.565991,1.538224,1.9531250927684596e-06
399,1.564114,1.588567,1.9531250927684596e-06
400,1.455620,1.562444,1.9531250927684596e-06
401,1.632832,1.590299,1.9531250927684596e-06
402,1.760884,1.537635,1.9531250927684596e-06
403,1.953849,1.541822,1.9531250927684596e-06
404,1.724089,1.531306,1.9531250927684596e-06
405,1.925039,1.545311,1.9531250927684596e-06
406,1.573004,1.540741,1.9531250927684596e-06
407,1.707116,1.542680,1.9531250927684596e-06
408,1.537893,1.560984,1.9531250927684596e-06
409,1.265300,1.556874,1.9531250927684596e-06
410,1.703240,1.536090,1.9531250927684596e-06
411,1.261628,1.543985,1.9531250927684596e-06
412,1.668592,1.528049,1.9531250927684596e-06
413,1.337792,1.560643,1.9531250927684596e-06
414,1.557659,1.531702,1.9531250927684596e-06
415,1.562242,1.576870,1.9531250927684596e-06
416,1.443190,1.556046,1.9531250927684596e-06
417,1.625307,1.579470,1.9531250927684596e-06
418,1.747023,1.531570,1.9531250927684596e-06
419,1.952891,1.537138,1.9531250927684596e-06
420,1.713677,1.525274,1.9531250927684596e-06
421,1.921669,1.537954,1.9531250927684596e-06
422,1.565518,1.535180,1.9531250927684596e-06
423,1.702022,1.534718,1.9531250927684596e-06
424,1.528301,1.554360,1.9531250927684596e-06
425,1.260530,1.549582,1.9531250927684596e-06
426,1.696544,1.529860,1.9531250927684596e-06
427,1.256993,1.536166,1.9531250927684596e-06
428,1.659044,1.522176,1.9531250927684596e-06
429,1.332466,1.551005,1.9531250927684596e-06
430,1.550050,1.526580,1.9531250927684596e-06
431,1.557411,1.567085,1.9531250927684596e-06
432,1.433794,1.551006,1.9531250927684596e-06
433,1.620360,1.572686,1.9531250927684596e-06
434,1.737461,1.526002,1.9531250927684596e-06
435,1.949050,1.533459,1.9531250927684596e-06
436,1.704338,1.520075,1.9531250927684596e-06
437,1.915396,1.533417,1.9531250927684596e-06
438,1.560944,1.528513,1.9531250927684596e-06
439,1.696229,1.529449,1.9531250927684596e-06
440,1.522968,1.547197,1.9531250927684596e-06
441,1.255611,1.543458,1.9531250927684596e-06
442,1.688907,1.524386,1.9531250927684596e-06
443,1.253435,1.529373,1.9531250927684596e-06
444,1.651428,1.517081,1.9531250927684596e-06
445,1.328935,1.545508,1.9531250927684596e-06
446,1.543313,1.521243,1.9531250927684596e-06
447,1.554075,1.561745,1.9531250927684596e-06
448,1.426831,1.543821,1.9531250927684596e-06
449,1.616695,1.562651,1.9531250927684596e-06
450,1.726975,1.520321,1.9531250927684596e-06
451,1.947198,1.529681,1.9531250927684596e-06
452,1.694281,1.514877,1.9531250927684596e-06
453,1.912108,1.527425,1.9531250927684596e-06
454,1.552930,1.524457,1.9531250927684596e-06
455,1.693389,1.523057,1.9531250927684596e-06
456,1.513830,1.543404,1.9531250927684596e-06
457,1.251082,1.539057,1.9531250927684596e-06
458,1.679285,1.519656,1.9531250927684596e-06
459,1.248482,1.524704,1.9531250927684596e-06
460,1.645424,1.512164,1.9531250927684596e-06
461,1.324481,1.539027,1.9531250927684596e-06
462,1.536142,1.515713,1.9531250927684596e-06
463,1.550750,1.555942,1.9531250927684596e-06
464,1.419190,1.538313,1.9531250927684596e-06
465,1.612331,1.555805,1.9531250927684596e-06
466,1.718740,1.515178,1.9531250927684596e-06
467,1.944740,1.526496,1.9531250927684596e-06
468,1.685152,1.509551,1.9531250927684596e-06
469,1.908723,1.522522,1.9531250927684596e-06
470,1.545492,1.518902,1.9531250927684596e-06
471,1.689350,1.517761,1.9531250927684596e-06
472,1.506411,1.538388,1.9531250927684596e-06
473,1.245648,1.533849,1.9531250927684596e-06
474,1.670908,1.514109,1.9531250927684596e-06
475,1.243952,1.519512,1.9531250927684596e-06
476,1.638529,1.507308,1.9531250927684596e-06
477,1.320401,1.532155,1.9531250927684596e-06
478,1.530504,1.510391,1.9531250927684596e-06
479,1.548366,1.548890,1.9531250927684596e-06
480,1.410387,1.532309,1.9531250927684596e-06
481,1.607759,1.550056,1.9531250927684596e-06
482,1.711205,1.510266,1.9531250927684596e-06
483,1.940129,1.522877,1.9531250927684596e-06
484,1.677642,1.505149,1.9531250927684596e-06
485,1.902856,1.516650,1.9531250927684596e-06
486,1.538103,1.513111,1.9531250927684596e-06
487,1.683679,1.512751,1.9531250927684596e-06
488,1.500278,1.533499,1.9531250927684596e-06
489,1.241583,1.529099,1.9531250927684596e-06
490,1.661507,1.508878,1.9531250927684596e-06
491,1.239363,1.515293,1.9531250927684596e-06
492,1.633980,1.502219,1.9531250927684596e-06
493,1.316865,1.529674,1.9531250927684596e-06
494,1.524610,1.504966,1.9531250927684596e-06
495,1.546604,1.541310,1.9531250927684596e-06
496,1.402518,1.527853,1.9531250927684596e-06
497,1.601641,1.541206,1.9531250927684596e-06
498,1.701535,1.505478,1.9531250927684596e-06
499,1.935044,1.520809,1.9531250927684596e-06
